id	Precision	Recall	Truth	Predicted
W07-1504		0.0	foster & white 2005|foster & oberlander 2006|van deemter & van der sluis 2006|foster 2007|langkilde geary & knight 1998	
P12-1090		0.0	swier & stevenson 2005|messiant 2008|brew & schulte im walde 2002|merlo & stevenson 2002|schulte im walde 2006|sun & poibeau 2010	
D13-1184		0.0	ratinov & roth 2012|roth & yih 2004|ratinov & roth 2011|chan & roth 2011|cucerzan 2007|bunescu & scedil 2006	
P97-1032		0.0	church 1988|karlsson 1990|schmid 1994|tapanainen & voutilainen 1994|voutilainen & jarvinen 1995|de marcken 1990|hindle 1989|chanod & tapanainen 1995|samuelsson 1996|voutilainen 1995|oflazer & kuruoz 1994|cutting & kupiec 1992|derose 1988	
N13-1116		0.0	tong & evans 1996|mi & huang 2008|chiang 2007|huang & mi 2010|heafield & koehn 2012|och 2003|papineni & roukos 2002|iglesias & allauzen 2011|brants & popat 2007|dyer & lopez 2010|petrov & haghighi 2008|callison burch & koehn 2012|hopkins & langmead 2009|rush & collins 2011|huang & chiang 2007|koehn & haddow 2012|carter & dymetman 2012|moore & quirk 2009|chiang 2005|callison burch & koehn 2011|watanabe & tsukada 2006|huang & chang 2012|li & khudanpur 2008	
W10-2920		0.0	haghighi & klein 2007|feng & lapata 2008|andrzejewski & zhu 2009|barzilay & mckeown 2001|clark & curran 2007|dolan & quirk 2004|haghighi & klein 2009|deschacht & moens 2007	
W07-1203		0.0	riezler & king 2002|clark & curran 2004|johnson & geman 1999|forst & bertomeu 2004	
N10-1090		0.0	bangalore & joshi 1999|sagae & miyao 2007|birch & osborne 2007|zhang & matsuzaki 2009|chen & rambow 2003|mcdonald & crammer 2005|shen & joshi 2003|hassan & sima an 2007|nivre & mcdonald 2008	
P13-2136		0.0	snyder & barzilay 2008|guo & diab 2010|fraser 2009|tackstrom & mcdonald 2012|brown & desouza 1992|turian & ratinov 2010|faruqui & pado 2012|clark 2003|schiehlen 1998|mimno & wallach 2009|dyer & chahuneau 2013|finkel & manning 2009|smith & smith 2007|och 1999|cohen & das 2011|koo & carreras 2008	
W12-0413		0.0	morris & hirst 1991|vaassen & daelemans 2011|barzilay & elhadad 1997	
P07-2051		0.0	punyakanok & roth 2004|buchholz & veenstra 1999	
W10-1406		0.0	petrov & barrett 2006|bod 2001|lee & rim 2005|matsuzaki & miyao 2005|chiang 2000|magerman 1995	
E89-1041		0.0	krauwer & des tombe 1984|van eynde 1988|shieber 1984|karttunen 1986|beaven & whitelock 1988|landsbergen 1982|johnson & rosner 1989|kaplan & netter 1989	
W10-1726		0.0	och 2003|kumar & byrne 2004|koehn & hoang 2007|callison burch & fordyce 2008|papineni & roukos 2002|li & callison burch 2009|pedersen 2008|callison burch & fordyce 2007|zollmann & venugopal 2006|olteanu & davis 2006|callison burch & koehn 2009|talbot & osborne 2007|liang & taskar 2006	
W04-1211		0.0	marcus & marcinkiewicz 1993|carletta 1996|brants 2000|ratnaparkhi 1996|cutting & kupiec 1992|mikheev 1997|poesio & vieira 1998	
W10-1301		0.0	sripada & reiter 2005|harris 2008|reiter & turner 2009	
C10-2104		0.0	collins 2002|nguyen & moschitti 2009|chieu & ng 2002|collins & duffy 2002|dinarelli & moschitti 2009|moschitti 2004|carreras & marquez 2002|florian & ittycheriah 2003|bunescu & mooney 2005|shen & sarkar 2004|huang 2008|chieu & ng 2003|surdeanu & harabagiu 2003|chinchor 1998|tjong kim sang & de meulder 2003|basili & cammisa 2005	
W12-2201		0.0	popovic & ney 2011|popovic & ney 2007	
P06-1015		0.0	day & aberdeen 1997|pantel & ravichandran 2004|riloff & shepherd 1997|szpektor & tanev 2004|mann 2002|berland & charniak 1999|ravichandran & hovy 2002|caraballo 1999|zhitomirsky geffet & dagan 2005|hindle 1990|lin & pantel 2002|hearst 1992|lin & hovy 2000	
W13-2018		0.0	kim & wang 2011|bui & sloot 2011|bjorne & salakoski 2011|mcclosky & surdeanu 2011|riedel & mccallum 2011|bjorne & heimonen 2009|kim & ohta 2009|riedel & mcclosky 2011	
C02-1141		0.0	danlos & gaiffe 2001	
P13-2087		0.0	turian & ratinov 2010|yessenalina & cardie 2011|huang & socher 2012|pang & lee 2004|maas & daly 2011|blacoe & lapata 2012	
C94-2176		0.0	carbonnell & hayes 1983|goeser 1990|douglas & dale 1992|wang 1992|genthial & courtin 1990|weischedel & sondheimer 1983|genthial & courtin 1992|granger 1983	
J11-2009		0.0	vechtomova 2009	
J87-3005		0.0	markowitz & ahlswede 1986|heidorn 1975	
W13-4060		0.0	vogel & jurafsky 2010|nakano & funakoshi 2008|marge & rudnicky 2010|raux & nakano 2010	
P07-1049		0.0	clark 2000|bod 2006|mcclosky & charniak 2006|klein & manning 2004|klein & manning 2002|schutze 1995	
C90-3024		0.0	grosz & sidner 1986|cohen 1987|cohen 1984	
C96-1027		0.0	frank & reyle 1995	
D07-1010		0.0	ravichandran & hovy 2003|toutanova & haghighi 2005|baldridge & lascarides 2005|wolf & gibson 2005|soricut & marcu 2003|charniak & johnson 2005|jiang & ng 2006|webber & stone 2003|dinesh & lee 2005|sporleder & lapata 2005|miltsakaki & joshi 2004	
S13-1001		0.0	baroni & zamparelli 2010|zanzotto & korkontzelos 2010|grefenstette & sadrzadeh 2011|mitchell & lapata 2009|schutze 1998|mitchell & lapata 2008|socher & huval 2012|blacoe & lapata 2012	
W10-2602		0.0	och 2003|nepveu & lapalme 2004|koehn & hoang 2007|finch & sumita 2008|zhao & eck 2004|civera & juan 2007|koehn & schroeder 2007|gale & church 1992|bertoldi & federico 2009|och & ney 2003|foster & kuhn 2007	
W10-3910		0.0	yan & okazaki 2009	
P85-1015		0.0	pereira & warren 1983	
P00-1028		0.0	prevost & steedman 1993|bachenko & fitzpatrick 1990|steedman 1990|mastroianni & carpenter 1994	
P87-1027		0.0	boguraev & carter 1987|russell & pulman 1986|alshawi & boguraev 1985|shieber 1984|boguraev & briscoe 1987|ritchie & pulman 1987	
A00-1010		0.0	dahl & bates 1994|miller & stallard 1996|seneff & polifroni 2000	
D11-1007		0.0	marcus & marcinkiewicz 1993|koo & collins 2010|chen & kazama 2010|koehn & och 2003|chen & kazama 2009|mcdonald & pereira 2006|liu & huang 2010|ratnaparkhi 1996|huang & jiang 2009|kruengkrai & uchimoto 2009|carreras 2007|zhao & song 2009|liang & taskar 2006|burkett & klein 2008|denero & klein 2007|smith & smith 2004	
W04-0807		0.0	carletta 1996|chklovski & mihalcea 2002	
I08-5003		0.0	mikheev & moens 1999|cucerzan & yarowsky 1999|mccallum & li 2003|takeuchi & collier 2002|settles 2004|blitzer & zhu 2008|borthwick & sterling 1998|tjong kim sang 2002|chieu & ng 2003|isozaki 2001|sassano & utsuro 2000|klein & smarr 2003|tjong kim sang & de meulder 2003	
I05-2024		0.0	evans & zhai 1996|mandala & tokunaga 1998	
W02-0507		0.0	cardie & ng 2000|vicedo & ferrandez 2000|harabagiu & scedil 2000|abuleil & evens 1998|moldovan & harabagiu 2000	
P10-2019		0.0	hajic & ciaramita 2009|surdeanu & johansson 2008|klein & manning 2003|xue 2008|sun & sui 2009|kudo & matsumoto 2001|ding & chang 2008	
D13-1009		0.0	duan & cao 2008|zhou & cai 2011	
N13-1134		0.0	thater & furstenau 2010|van de cruys 2011|giesbrecht 2010|dinu & lapata 2010|baroni & zamparelli 2010|erk & pado 2009|grefenstette & sadrzadeh 2011|yeh 2000|erk & pado 2008|mitchell & lapata 2008|socher & huval 2012|blacoe & lapata 2012|thater & dinu 2009|church & hanks 1990	
W06-2902		0.0	marcus & marcinkiewicz 1993|collins & duffy 2002|henderson & titov 2005|henderson 2003|yeh 2000|collins 1997|koo & collins 2005|matsuzaki & miyao 2005|gildea 2001|roark & bacchiani 2003|shen & joshi 2003	
N10-1040		0.0	och 2003|koehn & hoang 2007|koehn & och 2003|birch & osborne 2007|shen & sarkar 2004|xia & mccord 2004|och & ney 2004|chiang & knight 2009|toutanova & klein 2003|hasan & zens 2007|gimpel & smith 2009	
W09-1219		0.0	taule & marti 2008|zeman 2008|surdeanu & johansson 2008	
W98-0511		0.0	courtin 1973|hellwig 1986|genthial & courtin 1990	
W09-1701		0.0	schwartz & gomez 2008|girju & nakov 2007|charniak 2000|snyder & palmer 2004|diab 2004|chklovski & pantel 2004|hearst 1992|mccarthy & koeling 2004	
C92-4210		0.0	paducheva & rakhilina 1990	
L08-1579		0.0	farwell & guthrie 1992|boitet & mangeot lerebours 2002|paik & shirai 2004|ahn & frampton 2006	
W07-1514		0.0	hansen schirra & neumann 2006|volk & gustafson capkova 2006	
W06-1644		0.0	chen & goodman 1996|glass & hazen 2004	
W10-3904		0.0	watanabe & asahara 2010|maccartney & grenager 2006|kudo & matsumoto 2002|radev 2000|sumida & yoshinaga 2008|marsi & krahmer 2005|hashimoto & torisawa 2009|murakami & masuda 2009|miyabe & takamura 2008	
W12-2428		0.0	zhou & su 2002|ramshaw & marcus 1995|mccallum & li 2003|yoshida & tsujii 2007|wu & jun 2003|zhou & he 2006|sha & pereira 2003|gao & li 2005	
W13-2123		0.0	reiter & gatt 2008|tjong kim sang & buchholz 2000|gatt & reiter 2009|duboue 2013|dethlefs & cuayahuitl 2011|mairesse & gasic 2010|mckeown & jordan 1997|oh & rudnicky 2000	
W05-0631		0.0	gildea & jurafsky 2002|carreras & marquez 2005	
C94-1091		0.0	smadja 1993|biber 1993	
W06-1707		0.0	kilgarriff & grefenstette 2003	
W12-3134		0.0	chiang 2007|och 2003|li & wang 2010|heafield 2011|li & callison burch 2009|pauls & klein 2011|dyer 2010|zens & ney 2007|hopkins & may 2011|weese & ganitkevitch 2011|federico & bertoldi 2006|bannard & callison burch 2005|manning & klein 2003|ganitkevitch & callison burch 2011	
P10-1100		0.0	chambers & jurafsky 2009|barzilay & lee 2003|mani & verhagen 2006|chambers & wang 2007|jones & thompson 2003|baker & fillmore 1998|chambers & jurafsky 2008|snow & o connor 2008	
J98-2004		0.0	marcus & marcinkiewicz 1993|bobrow 1991|jelinek & lafferty 1991|kochman & kupin 1991|miller & fox 1994|magerman & marcus 1991|chitrao & grishman 1990|magerman & weir 1992|caraballo & charniak 1996	
W12-4203		0.0	och 2003|callison burch & koehn 2006|marton & callison burch 2009|koehn & hoang 2007|bender & flickinger 2002|goodman & bond 2009|koehn 2004|collins & koehn 2005|och & ney 2003|gao & vogel 2011	
D11-1065		0.0	wandmacher & antoine 2007|ritter & cherry 2010|trnka 2008|moore & lewis 2010	
P10-1040		0.0	goldberg & tsarfaty 2009|suzuki & isozaki 2009|ushioda 1996|huang & yates 2009|candito & crabbe 2009|deschacht & moens 2009|brown & desouza 1992|dejean 2000|pereira & tishby 1993|ando & zhang 2005|suzuki & isozaki 2008|zhao & chen 2009|ratinov & roth 2009|zhang & johnson 2003|krishnan & manning 2006|lin & wu 2009|koo & carreras 2008|sha & pereira 2003|miller & guinness 2004	
C88-1080		0.0	marino & spiezio 1987	
P13-4024		0.0	newman & lau 2010|ritter & mausam 2010|erk & pado 2010|lin 1998|lin & pantel 2002	
A83-1016		0.0	grishman & hirschman 1982|marsh & sager 1982|anderson & bross 1979|kwasny 1981	
P04-1080		0.0	dorow & widdows 2003|fukumoto & suzuki 1999|ide & veronis 1998|pedersen & bruce 1997|leacock & miller 1998|schutze 1998|widdows 2003	
W09-1401		0.0	bikel 2004|mcclosky & charniak 2008|charniak & johnson 2005|chinchor 1998|collier & kim 2004	
P13-1072		0.0	wang & chen 2012|xia & wong 2005|kobus & yvon 2008|sun & xu 2011|low & ng 2005|yeh 2000|han & cook 2012|li & yarowsky 2008|sun & wang 2012|peng & feng 2004|chen & ma 2002|zhao & kitt 2008|han & baldwin 2011|wu & jiang 2000|gouws & metzler 2011|xia & wong 2006|zhang & yu 2003|gao & li 2005|church & hanks 1990	
W10-2409		0.0	collins 2002|och 2003|song & kitt 2009|oh & uchimoto 2009|li & zhang 2004	
W98-0720		0.0	grosz & weinstein 1995|appelt & hobbs 1993|bear & hobbs 1988|hobbs 1986|stallard 1993|bobrow & ingria 1991|hirschman & bates 1992|harabagiu 1996|fass 1991	
D09-1149		0.0	hasegawa & sekine 2004|abney 2002|yarowsky 1995|zhou & li 2008|zhou & su 2005|kambhatla 2004|miller & fox 2000|chen & donghong 2006|qian & zhou 2008|zhang & su 2005|zhang & zhang 2006|culotta & sorensen 2004|collins 2003	
C00-1014		0.0	sornlertlamvanich & pantachat 1994|bond & ogura 1996|bond & kurz 1998	
C88-2103		0.0	miike & hasebe 1988	
J11-4005		0.0	filatova & hovy 2001|eugenio & glass 2004|bejan & harabagiu 2010|brill 1992|mani & wilson 2000|gildea & jurafsky 2002|ramakrishnan & jadhav 2003|mani & verhagen 2006|carletta 1996|hitzeman & moens 1995|moens & steedman 1988|passonneau 1988|hermjakob & mooney 1997	
P08-3010		0.0	preiss & briscoe 2007|briscoe & carroll 1997|korhonen & gorrell 2000|carroll & minnen 1998|brent 1993|surdeanu & harabagiu 2003|manning 1993	
D07-1028		0.0	marcus & marcinkiewicz 1993|nakanishi & miyao 2005|bangalore & rambow 2000|kay 1996|riezler & king 2003|charniak 2000|black & jelinek 1992|cahill & burke 2004|ratnaparkhi 2000|langkilde geary 2000|johnson 1998|riezler & maxwell iii 2006|chieu & ng 2003|belz 2007|langkilde geary & knight 1998|humphreys & calcagno 2001|cahill & van genabith 2006	
P08-1051		0.0	lin & hovy 2003	
P12-3017		0.0	bellegarda 2010	
N07-2050		0.0	wu & ngai 2004|carreras & marquez 2002|wu & ngai 2002|yu & carpuat 2006	
W93-0115		0.0	simov & angelova 1990	
P82-1001		0.0	konolige 1980|moore 1981	
C96-2111		0.0	shieber 1985|kilbury 1990|bouma 1991|eisele & dorre 1986|haas 1989|shieber & van noord 1990	
J94-2002		0.0	lavelli & satta 1991|vijay shanker 1993|vijay shanker & joshi 1985|schabes & joshi 1988	
D13-1042		0.0	pantel & lin 2012|hoffart & yosef 2011|ratinov & roth 2011|lin & mausam 2012|nakashole & tylenda 2013|finkel & grenager 2005|ritter & clark 2011|cucerzan 2007	
W12-1626		0.0	henderson & lemon 2008|roy & pineau 2000|syed & williams 2008	
W98-1207		0.0	church 1988|skut & krenn 1997|brown & desouza 1992|black & eubank 1996|brants & skut 1997|calder 1997|cutting & kupiec 1992|ratnaparkhi 1997	
D10-1042		0.0	wan & verspoor 1998|jiang & yang 2009|fung & yee 1998|lin & zhao 2008|shao & ng 2004|kupiec 1993|feng & lu 2004|li & zhang 2004|knight & graehl 1998|al onaizan & knight 2002	
M93-1015		0.0	pustejovsky & anick 1993|pustejovsky 1991|schabes & shieber 1992|pustejovsky 1992|grishman & sterling 1992	
L08-1149		0.0	leech & garside 1994|briscoe & carroll 2006	
P12-2044		0.0	abney 2004|pan & mulkar mehta 2011|moens & steedman 1988|bird & loper 2004	
E03-1012		0.0	proszeky & kis 1999	
P11-1097		0.0	collins 2002|barr & jones 2008|ando 2004|lawson & eustice 2010|turian & ratinov 2010|yates & schoenmackers 2006|kazama & torisawa 2007|cunningham & maynard 2002|yetisgen yildiz & solti 2010|turney 2002|ciaramita & altun 2006|finin & murnane 2010|fujita & sato 2008|brants 2000|cucerzan 2007|lin & wu 2009|tjong kim sang & de meulder 2003	
E91-1041		0.0	wachtel 1986|carberry 1989|pollack 1986|dahlback & jonsson 1989|polanyi & scha 1984	
N06-1008		0.0	fujiki & nanba 2003|szpektor & tanev 2004|barzilay & lee 2003|chklovski & pantel 2004|zhitomirsky geffet & dagan 2005	
P02-1005		0.0	abney & collins 2000|harabagiu & scedil 2000|hovy & gerber 2001|ittycheriah & franz 2001	
H01-1053		0.0	radev & jing 2000	
C10-2115		0.0	barzilay & lee 2003	
P04-3015		0.0	berland & charniak 1999|caraballo 1999	
W13-2407		0.0	eichler & neumann 2010|tomokiyo & hurst 2003|mihalcea & tarau 2004|liu & li 2009|kim & medelyan 2010	
W13-2112		0.0	duboue & mckeown 2003|bouayad agha & casamayor 2012|kutlak & mellish 2013|venigalla & di eugenio 2013	
E89-1031		0.0	danlos & namer 1988|sidner 1981	
W13-1737		0.0	chen & zechner 2009	
A97-1035		0.0	cunningham & wilks 1996|zajac & casper 1997|goerz & kesseler 1996|mckelvie & brew 1997|gaizauskas & wakao 1995|grishman & sundheim 1996	
P06-4001		0.0	mitkov & ha 2003|liu & wang 2005|hoshino & nakagawa 2005	
Q13-1010		0.0	xu & chelba 2002|marcus & marcinkiewicz 1993|goodman 1996|roark & bachrach 2009|stoness & tetreault 2004|roark 2001|schwartz & callison burch 2011|huang & sagae 2010|tan & zhou 2011|klein & manning 2003|nivre 2007|sima an 1996|bickel & haider 2005|bod 1995|stolcke 1995|schuler & abdelrahman 2010	
W02-1611		0.0	brown 2000|sumita 2001	
W10-4162		0.0	gooi & allan 2004|chen & martin 2007|elmacioglu & tan 2007	
W04-1813		0.0	pereira & tishby 1993|caraballo & charniak 1999	
P10-1080		0.0	kondrak 2000|pervouchine & li 2009|van den bosch & canisius 2006|demberg & schmid 2007|jiampojamarn & cherry 2008|zens & ney 2004|marchand & damper 2000|jiampojamarn & kondrak 2007	
W00-0106		0.0	sundheim 1993|hirschman 1992|hirschman & light 1999	
C86-1148		0.0	tucker & nirenburg 1986	
W04-1014		0.0	lin & hovy 2003|papineni & roukos 2002|zechner 2002|carletta 1996|jing 2002|aone & okurowski 1998	
N04-4037		0.0	ramshaw & marcus 1995|hacioglu & pradhan 2004|gildea & palmer 2002|gildea & hockenmaier 2003|hacioglu & ward 2003|gildea & jurafsky 2002|kudo & matsumoto 2000|baker & fillmore 1998|fleischman & hovy 2003|chen & rambow 2003|surdeanu & harabagiu 2003	
P06-2070		0.0	lin & och 2004|banerjee & lavie 2005|barzilay & lee 2003|papineni & roukos 2002|brown & della pietra 1993|koehn 2004|liu & gildea 2005|pang & knight 2003|bannard & callison burch 2005	
P98-2174		0.0	nerbonne & smit 1996|poznanski & beaven 1995|alshawi 1996	
H91-1072		0.0	zue & glass 1989|seneff 1989|ward 1990|chitrao & grishman 1990|boisen & chow 1989	
D12-1134		0.0	aramaki & maskawa 2011|zhao & chen 2012	
P98-1065		0.0	silberztein 1994|nomoto & nitta 1994|grosz & sidner 1986|hearst 1997|morris & hirst 1991|kozima 1993|church & hanks 1990	
H89-2041		0.0	schwartz & barry 1989|paul 1989|murveit & cohen 1989	
I05-3029		0.0	sproat & emerson 2003	
W04-1512		0.0	neuhaus & broker 1997|lombardo & lesmo 1998|kahane & nasr 1998|broker 1998|duchier & debusmann 2001|maruyama 1990|dikovsky 2001	
P08-2060		0.0	isozaki & kazawa 2002|kudo & matsumoto 2003|goldberg & elhadad 2007|wu & yang 2007	
C10-2155		0.0	bunescu & mooney 2007|pantel & pennacchiotti 2006|greenwood & stevenson 2006|sudo & sekine 2003|xu & uszkoreit 2007|yangarber 2003	
P08-2066		0.0	trnka & yarrington 2007|carlberger & carlberger 1997|copestake 1997	
W02-1031		0.0	marcus & marcinkiewicz 1993|charniak 2001|bod 2001|johnson 2001|roark 2001|heeman 1998|maruyama 1990|harper & white 2000|collins 1996	
W07-2007		0.0	krishnakumaran & zhu 2007|peirsman 2006|harabagiu 1998|barnden & glasbey 2003|mason 2004|carletta 1996|stallard 1993|nissim & markert 2003|markert & nissim 2002|birke & sarkar 2006	
D08-1057		0.0	grosz & weinstein 1995|lin & hovy 2003|barzilay & mckeown 2005|berger & della pietra 1996|lapata 2003|wan & paris 2008|clarke & lapata 2007|barzilay & lee 2004|soricut & marcu 2005|morris & hirst 1991|daume & iii 2002|daume & iii 2005|wan & dras 2005	
I08-2107		0.0	schulte im walde 2000|prescher & riezler 2000|korhonen & krymolowski 2003|briscoe & carroll 1997|swier & stevenson 2004|merlo & stevenson 2001|schulte im walde 2006	
S10-1025		0.0	loper & bird 2002|schmid 1994|mccarthy & navigli 2007|koehn & hoang 2007|giuliano & gliozzo 2007|sinha & mccarthy 2009	
E03-1070		0.0	moldovan & rus 2001|liu & chua 2001|li & roth 2002|lin 2002|brill & dumais 2002	
C94-2116		0.0	aizawa & ehara 1990|tanaka & aizawa 1992	
P13-1044		0.0	qian & liu 2013|gimpel & smith 2012|smith & eisner 2006|eisner & satta 1999|wang & schuurmans 2008|spitkovsky & alshawi 2010|klein & manning 2004|gillenwater & ganchev 2010|riedel & smith 2012|luque & quattoni 2012|riedel & clarke 2006|martins & smith 2009|naseem & chen 2010|cohen & stratos 2012|cohen & smith 2010|cohen & smith 2009|berg kirkpatrick & bouchard cote 2010	
W10-4146		0.0	charniak & goldwater 1998|finkel & kleeman 2008|bikel 2004|petrov & klein 2007|charniak & johnson 2005|ding & palmer 2005|huang 2008|culotta & sorensen 2004|black & abney 1991|nivre & scholz 2004|collins 2003|magerman 1995|sagae & lavie 2006	
N06-1013		0.0	lopez & resnik 2005|fleischman & kwon 2003|och 2003|mihalcea & pedersen 2003|ittycheriah & roukos 2005|liu & liu 2005|papineni & roukos 2002|koehn & och 2003|berger & della pietra 1996|brown & della pietra 1993|tillmann & zhang 2005|garcia varea & och 2002|ayan & dorr 2005|taskar & lacoste julien 2005|och & ney 2002|och & ney 2003|moore 2005	
W09-2602		0.0	bos & clark 2004|nairn & condoravdi 2006|bobrow & crouch 2007|crouch & king 2008	
C92-4174		0.0	kilbury 1986|busemann & hauenschild 1988|weisweber 1992	
D08-1033		0.0	haghighi & klein 2007|och 2003|denero & klein 2008|birch & callison burch 2006|koehn & hoang 2007|denero & gillick 2006|papineni & roukos 2002|goldwater & griffiths 2006|moore & quirk 2007|brown & della pietra 1993|johnson & griffiths 2007|lavie & agarwal 2007|teh 2006|marcu & wong 2002|cherry & lin 2007|och & ney 2003|may & knight 2007	
C02-1035		0.0	jelinek & lafferty 1994|grosz & sidner 1986|johnston & cohen 1997|johnston 1998	
N10-1093		0.0	mcdonald & pereira 2005|bharati & sangal 1993|nivre & hall 2007|bharati & husain 2009|begum & husain 2008|mcdonald & crammer 2005|hall & nilsson 2007	
W12-6203		0.0	adler & goldberg 2008|roth & rambow 2008	
J13-1009		0.0	marcus & marcinkiewicz 1993|blunsom & baldwin 2006|korkontzelos & manandhar 2010|bilmes & kirchhoff 2003|kulick & bies 2011|petrov & barrett 2006|bikel 2004|watrin & francois 2011|maamouri & bies 2008|petrov & klein 2007|candito & crabbe 2009|hogan & cafferkey 2007|arun & keller 2005|koehn & hoang 2007|attia & toral 2010|candito & seddah 2010|smadja 1993|boulaknadel & daille 2008|rehbein & van genabith 2007|bod 1992|levy & manning 2003|carpuat & diab 2010|dyer & lopez 2010|gross 1984|green & de marneffe 2011|seddah & chrupała 2010|finkel & manning 2009|bansal & klein 2010|post & gildea 2009|liang & jordan 2010|klein & manning 2003|toutanova & klein 2003|johnson 1998|chrupała & dinu 2008|abeille & schabes 1989|habash & rambow 2005|constant & sigogne 2012|green & manning 2010|abeille 1988|gross 1986|cohn & goldwater 2009|vijay shanker 1993|lin 1999|attia & foster 2010	
C08-1014		0.0	och 2003|rosti & ayan 2007|koehn & hoang 2007|papineni & roukos 2002|matusov & ueffing 2006|koehn & och 2003|brown & della pietra 1993|melamed 2000|kraif & chen 2004|rosti & matsoukas 2007|och & ney 2003	
W10-0704		0.0	callison burch & talbot 2004|liu & liu 2005|blunsom & cohn 2006|brown & della pietra 1993|vogel & ney 1996|callison burch 2009|niehues & vogel 2008|taskar & lacoste julien 2005|fraser & marcu 2006|och & ney 2003|moore 2005	
S13-2056		0.0	thomas & neves 2013|giuliano & lavelli 2006|rocktaschel & huber 2013|rastegar mojarad & boyce 2013|collazo & ceballo 2013|sanchez cisneros & aparicio gali 2013|chowdhury & lavelli 2013|grego & pinto 2013|bokharaeian & diaz 2013|hailu & hunter 2013|neves & carazo 2009|sanchez cisneros 2013|bobic & fluck 2013|chinchor & sundheim 1993|tjong kim sang & de meulder 2003	
C08-3010		0.0	hearst 1992|hasegawa & sekine 2004|collins & singer 1999	
A94-1046		0.0	solak & oflazer 1992|proszeky & tihanyi 1993	
D10-1094		0.0	elghafari & meurers 2010|de felice & pulman 2007|tetreault & foster 2010|gamon & gao 2008|rozovskaya & roth 2010|punyakanok & roth 2008|chodorow & tetreault 2007|gamon 2010|banko & brill 2001|izumi & uchimoto 2003|de felice & pulman 2008	
J12-1002		0.0	boyd graber & blei 2007|glickman & dagan 2005|cai & lee 2007|baroni & zamparelli 2010|erk & pado 2009|grefenstette & sadrzadeh 2011|lee 1999|weeds & weir 2004|choi & wiemer hastings 2001|collins 1997|rudolph & giesbrecht 2010|zhitomirsky geffet & dagan 2005|lin 1998|guevara 2011|schutze 1998|mccarthy & koeling 2004|mitchell & lapata 2008	
J95-1004		0.0	hajicova & sgall 1985	
W13-2413		0.0	ritter & clark 2011|liu & zhang 2011|liu & zhou 2012|davis & veloso 2012	
W13-2701		0.0	woodsend & lapata 2010|mcintyre & lapata 2010	
C10-1080		0.0	mi & huang 2008|chiang 2007|xiong & li 2005|och 2003|liu & liu 2006|blunsom & osborne 2008|petrov & klein 2007|zhang & jiang 2008|huang & knight 2006|melamed 2004|quirk & corston oliver 2006|zhang & huang 2006|galley & hopkins 2004|galley & graehl 2006|liu & lu 2009|zhao & al onaizan 2008|shen & xu 2008|huang 2008|huang & jiang 2009|quirk & menezes 2005|yamada & knight 2001|eisner 2003|burkett & klein 2008|och & ney 2003|smith & smith 2004|collins 2003	
C94-2206		0.0	karttunen & kaplan 1992|ritchie 1992	
W07-2054		0.0	lee & ng 2002|och & ney 2000|miller & chodorow 1994|low & ng 2005|ng & wang 2003|ng & lee 1996|daude & padro 2000|decadt & hoste 2004	
J88-4003		0.0	litman & allen 1984	
W13-2817		0.0	foster & goutte 2010|zhu & bernhard 2010|wubben & van den bosch 2012|zhao & eck 2004|matsoukas & rosti 2009|woodsend & lapata 2011|civera & juan 2007|ueffing & haffari 2007|bertoldi & federico 2009|foster & kuhn 2007	
N10-1055		0.0	komachi & makimoto 2009	
L08-1402		0.0	papineni & roukos 2002|levin & gates 2000|banerjee & lavie 2005	
L08-1191		0.0	kilgarriff & grefenstette 2003|banko & brill 2001	
W10-4139		0.0	zhang & liu 2005|wang & huang 2008	
S13-1023		0.0	smith & eisner 2006|ramage & rafferty 2009|pedersen & patwardhan 2004|finkel & grenager 2005|bar & biemann 2012|das & smith 2009|wu & palmer 1994	
I08-1012		0.0	smith & eisner 2006|mcclosky & charniak 2006|nivre & hall 2006|mcdonald & nivre 2007|wang 2007|wang & schuurmans 2005|mcdonald & lerman 2006|mcdonald & pereira 2006|nivre & hall 2007|wang & sagae 2006|kawahara & kurohashi 2006|steedman & osborne 2003|hall & nilsson 2007	
W01-0704		0.0	tapanainen & jarvinen 1997|ng & lee 1996|mitkov 1998|mihalcea & moldovan 1999	
W06-3707		0.0	rayner & hockey 2003	
W09-1204		0.0	siegel & bender 2002|adolphs & oepen 2008|taule & marti 2008|malouf 2002|zhang & oepen 2007|zhang & wang 2008|palmer & gildea 2005	
C94-1097		0.0	church 1988|cutting & kupiec 1992|gale & church 1991	
C08-1019		0.0	lin & hovy 2002|nenkova & passonneau 2004|liu & gildea 2007|lin 2004|barzilay & lapata 2005	
P97-1026		0.0	grosz & weinstein 1995|hoffman 1994|matthiessen 1983|grosz & sidner 1986|rambow & korelsky 1992|pustejovsky 1991|wanner 1994|reiter 1994|kronfeld 1986|hobbs 1985|mcdonald & pustejovsky 1985|stone & doran 1996|prevost & steedman 1993|shieber & van noord 1990|reiter & dale 1992	
W09-0415		0.0	boitet & mangeot lerebours 2002|paik & shirai 2004|ahn & frampton 2006	
W03-1709		0.0	zhang & liu 2002|kitt & pan 2002|sun & gao 2002|xue & converse 2002|ye & chua 2002|teahan & mcnab 2000|palmer 1997	
