id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W01-1301,1.0,1.0,1.0,,,s dupuy|a egges|v legendre|p nugues,s dupuy|a egges|v legendre|p nugues
W13-1607,0.5,0.4,0.4444444444444445,e villatoro-tello|m montes-y-gomez,m montes y gomez|e villatoro tello|l villasenor,h escalante|e villatoro tello|a juarez|m montes y gomez|l villasenor,h escalante|e villatoro-tello|a juarez|m montes-y-gomez
H90-1014,1.0,1.0,1.0,,,r mccardell,r mccardell
W09-0437,1.0,1.0,1.0,,,m auli|a lopez|h hoang|p koehn,m auli|a lopez|h hoang|p koehn
P98-2243,1.0,1.0,1.0,,,o ferret,o ferret
W13-2261,1.0,1.0,1.0,,,o zaidan|v chowdhary,o zaidan|v chowdhary
P13-1061,1.0,1.0,1.0,,,x quan|c kit|y song,x quan|c kit|y song
C04-1022,1.0,1.0,1.0,,,k duh|k kirchhoff,k duh|k kirchhoff
P07-1003,1.0,1.0,1.0,,,j denero|d klein,j denero|d klein
H89-2036,1.0,1.0,1.0,,,f alleva|k lee,f alleva|k lee
W12-6210,0.6666666666666666,0.6666666666666666,0.6666666666666666,a yli-jyra,a yli jyra,s drobac|m silfverberg|a yli jyra,s drobac|m silfverberg|a yli-jyra
P08-2048,1.0,1.0,1.0,,,s roa|v kordoni|y zhang,s roa|v kordoni|y zhang
C94-2147,0.3333333333333333,0.3333333333333333,0.3333333333333333,w l~ee|j ee,w lee|j lee,w lee|g lee|j lee,w l~ee|g lee|j ee
P06-2027,1.0,1.0,1.0,,,e filatova|v hatzivassiloglou|k mckeown,e filatova|v hatzivassiloglou|k mckeown
D13-1135,1.0,1.0,1.0,,,c chen|v ng,c chen|v ng
H01-1046,1.0,1.0,1.0,,,d lin,d lin
D09-1111,1.0,1.0,1.0,,,c cherry|h suzuki,c cherry|h suzuki
W12-0912,1.0,1.0,1.0,,,v vasilevski,v vasilevski
P08-1114,1.0,1.0,1.0,,,y marton|p resnik,y marton|p resnik
P11-2008,0.9,0.9,0.9,b o 'connor,b o connor,k gimpel|n schneider|b o connor|d das|d mills|j eisenstein|m heilman|d yogatama|j flanigan|n smith,k gimpel|n schneider|b o 'connor|d das|d mills|j eisenstein|m heilman|d yogatama|j flanigan|n smith
W10-4173,1.0,1.0,1.0,,,z he|y song|h wang,z he|y song|h wang
W06-2205,1.0,1.0,1.0,,,p siniakov,p siniakov
H94-1025,1.0,1.0,1.0,,,a okumura|e hovy,a okumura|e hovy
P84-1009,1.0,1.0,1.0,,,w teubert,w teubert
N09-2059,1.0,1.0,1.0,,,p jin|d mccarthy|r koeling|j carroll,p jin|d mccarthy|r koeling|j carroll
N13-1060,0.6666666666666666,0.6666666666666666,0.6666666666666666,h daume,h daume iii,j li|p resnik|h daume iii,j li|p resnik|h daume
W10-2103,0.0,0.0,0.0,d misra|s,d sharma,d sharma,d misra|s
N10-1134,1.0,1.0,1.0,,,h lin|j bilmes,h lin|j bilmes
I05-3023,1.0,1.0,1.0,,,y li|c miao|k bontcheva|h cunningham,y li|c miao|k bontcheva|h cunningham
P09-2006,0.0,0.0,0.0,y oi|kwong,o kwong,o kwong,y oi|kwong
D13-1129,1.0,1.0,1.0,,,w chen|m zhang|y zhang,w chen|m zhang|y zhang
J02-2003,1.0,1.0,1.0,,,s clark|d weir,s clark|d weir
W06-1308,1.0,1.0,1.0,,,a denis|g pitel|m quignard,a denis|g pitel|m quignard
W09-2111,1.0,1.0,1.0,,,c leacock|m gamon|c brockett,c leacock|m gamon|c brockett
I05-3018,1.0,1.0,1.0,,,m asahara|k fukuoka|a azuma|c goh|y watanabe|y matsumoto|t tsuzuki,m asahara|c goh|k fukuoka|y watanabe|a azuma|y matsumoto|t tsuzuki
W12-4301,1.0,1.0,1.0,,,d park|c blake,d park|c blake
W06-0133,1.0,1.0,1.0,,,a jacobs|y wong,a jacobs|y wong
D07-1104,1.0,1.0,1.0,,,a lopez,a lopez
H05-1118,1.0,1.0,1.0,,,j tiedemann,j tiedemann
P11-2086,1.0,1.0,1.0,,,s brody|p kantor,s brody|p kantor
C90-2001,1.0,1.0,1.0,,,l ahrenberg,l ahrenberg
A97-1026,1.0,1.0,1.0,,,j burstein|s wolff|c lu|r kaplan,j burstein|s wolff|c lu|r kaplan
N12-3004,1.0,1.0,1.0,,,z stankiewicz|s sekine,z stankiewicz|s sekine
P98-2232,1.0,1.0,1.0,,,m yamaguchi|t kojima|n inui|y kotani|h nisimura,m yamaguchi|t kojima|n inui|y kotani|h nisimura
M91-1008,0.0,0.0,0.0,c taylor,i taylor,i taylor,c taylor
D07-1095,1.0,1.0,1.0,,,l branting,l branting
W99-0311,1.0,1.0,1.0,,,s teufel|m moens,s teufel|m moens
W11-1909,1.0,1.0,1.0,,,h zhou|y li|d huang|y zhang|c wu|y yang,h zhou|y li|d huang|y zhang|c wu|y yang
W08-1117,0.75,0.75,0.75,i kruijff-korbayova,i kruijff korbayova,i kruijff korbayova|c gerstenberger|o kukina|j schehl,i kruijff-korbayova|c gerstenberger|o kukina|j schehl
N06-4008,1.0,1.0,1.0,,,d surendran,d surendran
W06-3325,1.0,1.0,1.0,,,g sautter|k bohm,g sautter|k bohm
W03-2803,1.0,1.0,1.0,,,w lowe|g king,w lowe|g king
P89-1022,1.0,1.0,1.0,,,m webster|m marcus,m webster|m marcus
D08-1015,0.0,0.0,0.0,h kevin|h lin|chen,k lin|h chen,k lin|h chen,h kevin|h lin|chen
W04-3102,1.0,1.0,1.0,,,a koike|t takagi,a koike|t takagi
N07-1017,1.0,1.0,1.0,,,a gliozzo|m pennacchiotti|p pantel,a gliozzo|m pennacchiotti|p pantel
P95-1040,1.0,1.0,1.0,,,j cahn,j cahn
W13-2216,1.0,1.0,1.0,,,p galuscakova|m popel|o bojar,p galuscakova|m popel|o bojar
D09-1127,1.0,1.0,1.0,,,l huang|w jiang|q liu,l huang|w jiang|q liu
N07-2037,1.0,1.0,1.0,,,r sarikaya|y deng,r sarikaya|y deng
D08-1111,1.0,1.0,1.0,,,y liu|b wang|f ding|s xu,y liu|b wang|f ding|s xu
C94-1101,0.0,0.0,0.0,lmge||h iiig,m nagao|s mori,m nagao|s mori,lmge||h iiig
E99-1003,1.0,1.0,1.0,,,d bourigault|c jacquemin,d bourigault|c jacquemin
W11-1804,0.8888888888888888,0.8888888888888888,0.8888888888888888,jun 'ichi tsujii,j tsujii,s pyysalo|t ohta|r rak|d sullivan|c mao|c wang|b sobral|j tsujii|s ananiadou,s pyysalo|t ohta|r rak|d sullivan|c mao|c wang|b sobral|jun 'ichi tsujii|s ananiadou
S12-1012,1.0,1.0,1.0,,,a lenci|g benotto,a lenci|g benotto
W08-2212,1.0,1.0,1.0,,,m liakata|s pulman,m liakata|s pulman
W07-2098,1.0,1.0,1.0,,,m hepple|a setzer|r gaizauskas,m hepple|a setzer|r gaizauskas
P05-1031,1.0,1.0,1.0,,,d schlangen,d schlangen
E12-2021,0.6,0.5,0.5454545454545454,g ohta|j ichi tsujii,j tsujii|t ohta|g topic,p stenetorp|s pyysalo|g topic|t ohta|s ananiadou|j tsujii,p stenetorp|s pyysalo|g ohta|s ananiadou|j ichi tsujii
W11-1214,1.0,1.0,1.0,,,a belz|e kow,a belz|e kow
W10-3222,0.0,0.0,0.0,w li|l chen|m li,l wen|c lei|h wudabala|l miao,l wen|c lei|h wudabala|l miao,w li|l chen|m li
I08-2087,1.0,1.0,1.0,,,d zhang|l sun|w li,d zhang|l sun|w li
D10-1113,1.0,1.0,1.0,,,g dinu|m lapata,g dinu|m lapata
S13-1012,1.0,1.0,1.0,,,j xu|q lu,j xu|q lu
W02-0219,1.0,1.0,1.0,,,s moller,s moller
W10-4222,1.0,1.0,1.0,,,s williams|r power,s williams|r power
D07-1126,0.5,0.5,0.5,l nguyen|p nguyen,m nguyen|t nguyen,m nguyen|a shimazu|t nguyen|x phan,l nguyen|a shimazu|p nguyen|x phan
N12-1097,1.0,1.0,1.0,,,t yano|n smith|j wilkerson,t yano|n smith|j wilkerson
N09-1022,1.0,1.0,1.0,,,m hagiwara|h suzuki,m hagiwara|h suzuki
D13-1187,1.0,1.0,1.0,,,s volkova|t wilson|d yarowsky,s volkova|t wilson|d yarowsky
W04-1809,1.0,1.0,1.0,,,a fujii|t ishikawa|j lee,a fujii|t ishikawa|j lee
H90-1021,1.0,1.0,1.0,,,c hemphill|j godfrey|g doddington,c hemphill|j godfrey|g doddington
P06-1001,1.0,1.0,1.0,,,f sadat|n habash,f sadat|n habash
P06-2110,1.0,1.0,1.0,,,a utsumi|d suzuki,a utsumi|d suzuki
S12-1078,1.0,1.0,1.0,,,a sokolov,a sokolov
D09-1151,1.0,1.0,1.0,,,r sasano|s kurohashi,r sasano|s kurohashi
P96-1012,1.0,1.0,1.0,,,p boullier,p boullier
W08-1207,1.0,1.0,1.0,,,f su|k markert,f su|k markert
E89-1020,1.0,1.0,1.0,,,d tufis,d tufis
N03-4015,0.8666666666666667,0.9285714285714286,0.896551724137931,l mayfield|t,l mayfield tomokiyo,a waibel|a badran|a black|r frederking|d gates|a lavie|l levin|k lenzo|l mayfield tomokiyo|j reichert|t schultz|d wallace|m woszczyna|j zhang,a waibel|a badran|a black|r frederking|d gates|a lavie|l levin|k lenzo|l mayfield|t|j reichert|t schultz|d wallace|m woszczyna|j zhang
P13-2098,1.0,1.0,1.0,,,n tomeh|n habash|r roth|n farra|p dasigi|m diab,n tomeh|n habash|r roth|n farra|p dasigi|m diab
P07-1023,1.0,1.0,1.0,,,m kanazawa,m kanazawa
W07-1805,0.4,0.5,0.4444444444444445,y cheng|d chickering|j,m chickering|y ju,t paek|s gandhe|m chickering|y ju,t paek|s gandhe|d chickering|y cheng|j
W12-4004,1.0,1.0,1.0,,,h yang,h yang
L08-1483,1.0,1.0,1.0,,,j matousek|d tihelka|j romportl,j matousek|d tihelka|j romportl
P98-2228,1.0,1.0,1.0,,,y wilks|m stevenson,y wilks|m stevenson
W06-0706,1.0,1.0,1.0,,,y marom|i zukerman,y marom|i zukerman
P98-1098,0.14285714285714285,0.3333333333333333,0.2,h changuing|k ridge|d labs|h mui|k terrace|g junping,j gong|c huang,j donghong|j gong|c huang,j donghong|k ridge|d labs|h mui|k terrace|g junping|h changuing
D13-1050,1.0,1.0,1.0,,,x zhu|z he|h wu|h wang|c zhu|t zhao,x zhu|c zhu|t zhao|z he|h wu|h wang
P13-1122,1.0,1.0,1.0,,,e alfonseca|d pighin|g garrido,e alfonseca|d pighin|g garrido
P01-1024,1.0,1.0,1.0,,,d duchier|r debusmann,d duchier|r debusmann
W02-0904,1.0,1.0,1.0,,,s rydin,s rydin
W10-1715,1.0,1.0,1.0,,,p koehn|b haddow|p williams|h hoang,p koehn|b haddow|p williams|h hoang
W94-0316,1.0,1.0,1.0,,,l wanner,l wanner
N06-3003,0.0,0.0,0.0,a llitjos,a font llitjos,a font llitjos,a llitjos
P10-1051,1.0,1.0,1.0,,,s ravi|j baldridge|k knight,s ravi|j baldridge|k knight
W06-0605,1.0,1.0,1.0,,,m maxwell|b hughes,m maxwell|b hughes
W06-2402,0.5,0.5,0.5,r banchs,r banches,p lambert|r banches,p lambert|r banchs
W11-2152,0.75,0.6,0.6666666666666665,p galuscakova,p akova|ccaron,d marecek|r rosa|ccaron|p akova|o bojar,d marecek|r rosa|p galuscakova|o bojar
W12-1604,1.0,1.0,1.0,,,a koller|k garoufi|m staudte|m crocker,a koller|k garoufi|m staudte|m crocker
E12-1054,1.0,1.0,1.0,,,t zesch,t zesch
W02-1022,1.0,1.0,1.0,,,r barzilay|l lee,r barzilay|l lee
W03-0402,1.0,1.0,1.0,,,l shen|a joshi,l shen|a joshi
E09-1019,1.0,1.0,1.0,,,m creutz|s virpioja|a kovaleva,m creutz|s virpioja|a kovaleva
W10-0211,1.0,1.0,1.0,,,s whitehead|l cavedon,s whitehead|l cavedon
N04-3011,1.0,1.0,1.0,,,k wang|y wang|a acero,k wang|y wang|a acero
C10-1066,1.0,1.0,1.0,,,d kim|k barker|b porter,d kim|k barker|b porter
L08-1337,1.0,1.0,1.0,,,j nilsson|j nivre,j nilsson|j nivre
C10-2178,1.0,1.0,1.0,,,i zukerman|g kowadlo|p ye,i zukerman|g kowadlo|p ye
C90-2030,1.0,1.0,1.0,,,m hepple,m hepple
W06-3807,0.0,0.0,0.0,d molla,d molla aliod,d molla aliod,d molla
P02-1052,1.0,1.0,1.0,,,k probst|r brown,k probst|r brown
E87-1026,1.0,1.0,1.0,,,j kilbury,j kilbury
W13-3607,1.0,1.0,1.0,,,z yuan|m felice,z yuan|m felice
W13-3612,0.5,0.5,0.5,d darma putra,d putra,d putra|l szabo,d darma putra|l szabo
W10-1754,1.0,1.0,1.0,,,c liu|d dahlmeier|h ng,c liu|d dahlmeier|h ng
W13-1722,0.75,0.75,0.75,t o 'reilly,t o reilly,n madnani|j burstein|j sabatini|t o reilly,n madnani|j burstein|j sabatini|t o 'reilly
D12-1063,1.0,1.0,1.0,,,v spitkovsky|h alshawi|d jurafsky,v spitkovsky|h alshawi|d jurafsky
L08-1360,1.0,1.0,1.0,,,v novak|k hall,v novak|k hall
N04-4021,1.0,1.0,1.0,,,k livescu|j glass,k livescu|j glass
W97-1203,1.0,1.0,1.0,,,p poller,p poller
W04-2406,1.0,1.0,1.0,,,a purandare|t pedersen,a purandare|t pedersen
C00-2167,1.0,1.0,1.0,,,s sekine|y eriguchi,s sekine|y eriguchi
P05-1070,1.0,1.0,1.0,,,s pan|j shaw,s pan|j shaw
W06-1301,1.0,1.0,1.0,,,a hof|e hagen|a huber,a hof|e hagen|a huber
W13-3111,1.0,1.0,1.0,,,m litvak|m last,m litvak|m last
N07-1072,1.0,1.0,1.0,,,f pan|r farrell,f pan|r farrell
D09-1116,1.0,1.0,1.0,,,d filimonov|m harper,d filimonov|m harper
P87-1003,1.0,1.0,1.0,,,r passonneau,r passonneau
P13-1037,1.0,1.0,1.0,,,s tratz|e hovy,s tratz|e hovy
D07-1039,1.0,1.0,1.0,,,d mccarthy|s venkatapathy|a joshi,d mccarthy|s venkatapathy|a joshi
W11-2044,1.0,1.0,1.0,,,s gandhe|a taylor|j gerten|d traum,s gandhe|a taylor|j gerten|d traum
H92-1032,1.0,1.0,1.0,,,s furui|k shikano|s matsunaga|t matsuoka|s takahashi|t yamada,s furui|k shikano|s matsunaga|t matsuoka|s takahashi|t yamada
W05-0620,0.5,0.5,0.5,l,l marquez,x carreras|l marquez,x carreras|l
H92-1051,1.0,1.0,1.0,,,s kinoshita|j phillips|j tsujii,s kinoshita|j phillips|j tsujii
W12-3807,1.0,1.0,1.0,,,v prabhakaran|m bloodgood|m diab|b dorr|l levin|c piatko|o rambow|b van durme,v prabhakaran|m bloodgood|m diab|b dorr|l levin|c piatko|o rambow|b van durme
E09-1014,1.0,1.0,1.0,,,a cahill|m forst,a cahill|m forst
L08-1472,1.0,1.0,1.0,,,s kitazawa|s kiriyama|t kasami|s ishikawa|n otani|h horiuchi|y takebayashi,s kitazawa|s kiriyama|t kasami|s ishikawa|n otani|h horiuchi|y takebayashi
W12-2417,0.8,0.8,0.8000000000000002,b borukhov,b bensiin,m meteer|b bensiin|m crivaro|m shafir|a thamrongrattanarit,m meteer|b borukhov|m crivaro|m shafir|a thamrongrattanarit
P13-1097,-1,0.0,-1,,m mohtarami|m lan|c tan,m mohtarami|m lan|c tan,
L08-1134,1.0,1.0,1.0,,,s hasan|h ney,s hasan|h ney
C10-1051,1.0,1.0,1.0,,,y he|y zhou|c zong|h wang,y he|y zhou|c zong|h wang
P07-1097,1.0,1.0,1.0,,,h dang|j lin,h dang|j lin
W12-2003,1.0,0.75,0.8571428571428571,,a sil,a sil|a shelton|d ketelhut|a yates,a shelton|d ketelhut|a yates
P03-1055,1.0,1.0,1.0,,,p dienes|a dubey,p dienes|a dubey
N06-2046,1.0,1.0,1.0,,,x wan|j yang,x wan|j yang
P00-1051,0.8333333333333334,0.8333333333333334,0.8333333333333334,y kibble,r kibble,m poesio|h cheng|r henschel|j hitzeman|r kibble|r stevenson,m poesio|h cheng|r henschel|j hitzeman|y kibble|r stevenson
L08-1525,0.5,0.3333333333333333,0.4,t zidrasco,scaron|t co,v bobicev|scaron|t co,v bobicev|t zidrasco
W00-0204,0.3333333333333333,0.2,0.25,l helena|m rino,l machado rino|m das gracas volpe nunes|o de oliveira|g montilha,r martins|l machado rino|m das gracas volpe nunes|g montilha|o de oliveira,r martins|l helena|m rino
C90-3046,1.0,1.0,1.0,,,a shimazu,a shimazu
W04-2704,0.5714285714285714,0.8,0.6666666666666666,e miltsakaki|o babko-malaya|r prasad,o babko malaya,o babko malaya|m palmer|n xue|a joshi|s kulick,o babko-malaya|m palmer|n xue|a joshi|s kulick|e miltsakaki|r prasad
D13-1087,0.5,0.5,0.5,t berg-kirkpatrick,t berg kirkpatrick,t berg kirkpatrick|d klein,t berg-kirkpatrick|d klein
D10-1053,0.5,0.5,0.5,a|d gispert,a gispert|de,a gispert|de|j pino|w byrne,a|d gispert|j pino|w byrne
N12-1049,1.0,1.0,1.0,,,g angeli|c manning|d jurafsky,g angeli|c manning|d jurafsky
W02-0405,0.0,0.0,0.0,m lexisnexis,m wasson,m wasson,m lexisnexis
W07-1022,1.0,1.0,1.0,,,i lewin,i lewin
W00-1007,1.0,1.0,1.0,,,c navarretta,c navarretta
W05-0817,0.5,0.3333333333333333,0.4,a ceausu|d stefanescu,d tefanescu|a u|scedil,d tufis|r ion|scedil|a u|scedil|d tefanescu,d tufis|r ion|a ceausu|d stefanescu
W09-3202,1.0,0.8,0.888888888888889,,i mahadevan,s sinha|r pan|n yadav|m vahia|i mahadevan,s sinha|r pan|n yadav|m vahia
W09-0625,1.0,1.0,1.0,,,i van der sluis|c mellish,i van der sluis|c mellish
W00-1305,1.0,1.0,1.0,,,h li|k yamanishi,h li|k yamanishi
P07-3009,1.0,1.0,1.0,,,r johansson,r johansson
P94-1043,1.0,1.0,1.0,,,k mahesh,k mahesh
W09-0401,0.75,0.75,0.75,c callison-burch,c callison burch,c callison burch|p koehn|c monz|j schroeder,c callison-burch|p koehn|c monz|j schroeder
W12-1912,1.0,1.0,1.0,,,y bisk|j hockenmaier,y bisk|j hockenmaier
P04-1055,1.0,1.0,1.0,,,b rosario|m hearst,b rosario|m hearst
H05-2012,0.3333333333333333,0.5,0.4,huttunen|o index|s finland|helsinki,a rauramo|s huttunen,r yangarber|l jokipii|a rauramo|s huttunen,r yangarber|l jokipii|o index|helsinki|s finland|huttunen
D09-1156,1.0,1.0,1.0,,,r wang|w cohen,r wang|w cohen
P08-1073,1.0,1.0,1.0,,,v rieser|o lemon,v rieser|o lemon
P09-2056,1.0,1.0,1.0,,,n habash|r roth,n habash|r roth
D12-1059,1.0,0.5,0.6666666666666666,,g chrupala,a alishahi|g chrupala,a alishahi
P07-3008,1.0,1.0,1.0,,,b cramer,b cramer
I05-6002,1.0,1.0,1.0,,,t kanamaru|m murata|k kuroda|h isahara,t kanamaru|m murata|k kuroda|h isahara
P08-1040,1.0,1.0,1.0,,,d vickrey|d koller,d vickrey|d koller
W09-1310,1.0,1.0,1.0,,,t kappeler|k kaljurand|f rinaldi,t kappeler|k kaljurand|f rinaldi
N09-1049,0.6,0.6,0.6,d gispert|adri,de|a gispert,g iglesias|a gispert|de|e banga|w byrne,g iglesias|adri|d gispert|e banga|w byrne
P13-1171,1.0,1.0,1.0,,,w yih|m chang|c meek|a pastusiak,w yih|m chang|c meek|a pastusiak
D07-1066,0.3333333333333333,0.5,0.4,j van|g nclt,j van genabith,i rehbein|j van genabith,i rehbein|j van|g nclt
W11-0407,0.2,0.2,0.20000000000000004,h shun 'ya iwasawa|t hanaoka|matsuzaki|j ichi tsujii,s iwasawa|j tsujii|h hanaoka|t matsuzaki,s iwasawa|h hanaoka|t matsuzaki|y miyao|j tsujii,h shun 'ya iwasawa|t hanaoka|matsuzaki|y miyao|j ichi tsujii
P04-1022,1.0,1.0,1.0,,,y lu|m zhou,y lu|m zhou
W06-1520,1.0,1.0,1.0,,,c prolo,c prolo
W05-1518,1.0,1.0,1.0,,,d zeman|z zabokrtsky,d zeman|z zabokrtsky
W06-2702,0.8,0.8,0.8000000000000002,d rebholz-schuhmann,d rebholz schuhmann,d rebholz schuhmann|h kirsch|s gaudan|m arregui|g nenadic,d rebholz-schuhmann|h kirsch|s gaudan|m arregui|g nenadic
D12-1068,0.2222222222222222,0.3333333333333333,0.26666666666666666,y|q liang|chai|j bo|h leong|c|m kian,h chieu|k chai|q xiang|j yang,j yang|q mao|q xiang|i tsang|k chai|h chieu,j bo|y|q mao|q liang|i tsang|m kian|chai|h leong|c
W98-1116,1.0,0.5,0.6666666666666666,,s stevenson,p merlo|s stevenson,p merlo
W00-0501,0.5,0.5,0.5,c van ess-dykema,c van ess dykema,c voss|c van ess dykema,c voss|c van ess-dykema
S13-1039,1.0,1.0,1.0,,,b salehi|p cook,b salehi|p cook
P13-2051,1.0,1.0,1.0,,,o melamud|i dagan|j goldberger|i szpektor,o melamud|i dagan|j goldberger|i szpektor
P91-1021,0.5,0.5,0.5,m p~yner|b gambiick,m rayner|b gamback,h alshawi|d carter|m rayner|b gamback,h alshawi|d carter|m p~yner|b gambiick
L08-1226,1.0,1.0,1.0,,,n oostdijk|m reynaert|p monachesi|g van noord|r ordelman|i schuurman|v vandeghinste,n oostdijk|m reynaert|p monachesi|g van noord|r ordelman|i schuurman|v vandeghinste
N03-1012,1.0,1.0,1.0,,,i gurevych|r malaka|r porzel|h zorn,i gurevych|r malaka|r porzel|h zorn
W10-2913,1.0,1.0,1.0,,,t schoenemann,t schoenemann
W10-1708,1.0,1.0,1.0,,,c federmann|a eisele|y chen|s hunsicker|j xu|h uszkoreit,c federmann|a eisele|h uszkoreit|y chen|s hunsicker|j xu
W94-0204,1.0,1.0,1.0,,,g penn|r thomason,g penn|r thomason
W11-0132,1.0,0.5,0.6666666666666666,,m butt,t ahmed|m butt,t ahmed
W09-0614,1.0,1.0,1.0,,,s janarthanam|o lemon,s janarthanam|o lemon
W08-1910,1.0,1.0,1.0,,,k kanzaki|n tomuro|h isahara,k kanzaki|h isahara|n tomuro
W98-1229,1.0,1.0,1.0,,,h kozima|a ito,h kozima|a ito
W10-0515,1.0,1.0,1.0,,,w radford|b hachey|j curran|m milosavljevic,w radford|b hachey|j curran|m milosavljevic
P11-3020,1.0,1.0,1.0,,,a agarwal,a agarwal
P13-1050,1.0,1.0,1.0,,,k maxwell|j oberlander|w croft,k maxwell|j oberlander|w croft
W08-1308,1.0,1.0,1.0,,,m mcconville|m dzikovska,m mcconville|m dzikovska
P00-1066,-1,0.0,-1,,m pinkal|m kohlhase,m pinkal|m kohlhase,
W04-2112,0.0,0.0,0.0,v selj|t selj|l zlati,v keselj|t keselj|l zlatic,v keselj|t keselj|l zlatic,v selj|t selj|l zlati
W11-2708,1.0,1.0,1.0,,,d de kok,d de kok
N04-4015,1.0,1.0,1.0,,,y lee,y lee
W06-2912,1.0,1.0,1.0,,,r bod,r bod
W11-0108,1.0,1.0,1.0,,,g bonfante|b guillaume|m morey|g perrier,g bonfante|b guillaume|m morey|g perrier
W03-0413,1.0,1.0,1.0,,,s gandrabur|g foster,s gandrabur|g foster
W02-0201,1.0,1.0,1.0,,,n blaylock|j allen|g ferguson,n blaylock|j allen|g ferguson
W12-3119,1.0,1.0,1.0,,,c wu|h zhao,c wu|h zhao
S12-1033,1.0,1.0,1.0,,,s mohammad,s mohammad
W06-2608,1.0,1.0,1.0,,,c giuliano|a gliozzo|c strapparava,c giuliano|a gliozzo|c strapparava
C96-1028,0.75,1.0,0.8571428571428571,england,,c vogel|u hahn|h branigan,c vogel|u hahn|h branigan|england
P07-1056,1.0,1.0,1.0,,,j blitzer|m dredze|f pereira,j blitzer|m dredze|f pereira
P04-3012,1.0,1.0,1.0,,,n bel,n bel
P10-1141,1.0,1.0,1.0,,,g paltoglou|m thelwall,g paltoglou|m thelwall
A83-1013,0.0,0.0,0.0,boguraev|k jones,b boguraev|k sparck jones,b boguraev|k sparck jones,boguraev|k jones
W09-3006,0.3,0.23076923076923078,0.2608695652173913,r akıcı|i yalcınkaya|i demirsahin|a gı sevdik-c|allı|b aktas|c bozsahin,in|h bozsahin|i ahin|i yalcinkaya|a sevdik calli|r cakici|b|scedil|i b,d zeyrek|u turan|h bozsahin|r cakici|a sevdik calli|i b|scedil|i ahin|in|scedil|b|i yalcinkaya|h ogel,d zeyrek|u turan|c bozsahin|r akıcı|a gı sevdik-c|allı|i demirsahin|b aktas|i yalcınkaya|h ogel
W08-0706,1.0,1.0,1.0,,,m bane|j riggle,m bane|j riggle
P04-1033,1.0,1.0,1.0,,,y ko|j seo,y ko|j seo
P87-1014,1.0,1.0,1.0,,,k mckeown|c paris,k mckeown|c paris
D11-1107,1.0,1.0,1.0,,,j viethen|r dale|m guhe,j viethen|r dale|m guhe
C08-1079,1.0,1.0,1.0,,,n nguyen|j kim,n nguyen|j kim
P09-1055,1.0,1.0,1.0,,,k toutanova|c cherry,k toutanova|c cherry
E12-3003,1.0,1.0,1.0,,,a papangelis,a papangelis
W04-2603,0.5,0.5,0.5,s nemat-nasser|r hecht-nielsen,s nemat nasser|r hecht nielsen,r means|s nemat nasser|a fan|r hecht nielsen,r means|s nemat-nasser|a fan|r hecht-nielsen
W96-0105,0.0,0.0,0.0,f atsushi|i kentaro|t takenobu|t hozumi,a fujii|k inui|t tokunaga|h tanaka,a fujii|k inui|t tokunaga|h tanaka,f atsushi|i kentaro|t takenobu|t hozumi
W01-0812,1.0,1.0,1.0,,,k humphreys|m calcagno|d weise,k humphreys|m calcagno|d weise
W06-2007,1.0,1.0,1.0,,,x wang|d martinez,x wang|d martinez
W11-1109,1.0,1.0,1.0,,,a søgaard,a søgaard
L08-1394,1.0,1.0,1.0,,,l sitbon|p bellot|p blache,l sitbon|p bellot|p blache
N03-2001,0.5,1.0,0.6666666666666666,ie|s|j dunnion@ucd,,s akhtar|r reilly|j dunnion,s akhtar|s|r reilly|j dunnion|j dunnion@ucd|ie
W13-3104,1.0,1.0,1.0,,,j kubina|j conroy|j schlesinger,j kubina|j conroy|j schlesinger
H92-1062,1.0,1.0,1.0,,,r bobrow|r ingria|d stallard,r bobrow|r ingria|d stallard
W13-1103,1.0,1.0,1.0,,,w xu|r grishman|a meyers|a ritter,w xu|r grishman|a meyers|a ritter
W06-1639,1.0,1.0,1.0,,,m thomas|b pang|l lee,m thomas|b pang|l lee
W07-0207,1.0,1.0,1.0,,,a olney,a olney
W12-3116,0.0,0.0,0.0,m popovi´erman,m popovic,m popovic,m popovi´erman
N13-1127,1.0,1.0,1.0,,,a vogel|m bodoia|c potts|d jurafsky,a vogel|m bodoia|c potts|d jurafsky
W91-0104,0.0,0.0,0.0,m,m dymetman,m dymetman,m
W07-2060,0.5,0.5,0.5,j boyd-graber,j boyd graber,j boyd graber|d blei,j boyd-graber|d blei
C02-1011,0.5,1.0,0.6666666666666666,m research|a,,y cao|h li,y cao|h li|m research|a
P92-1003,1.0,1.0,1.0,,,r agarwal|l boggess,r agarwal|l boggess
S13-2023,0.3333333333333333,0.5,0.4,m fondazione|b kessler,m negri,m turchi|m negri,m turchi|m fondazione|b kessler
N13-1001,1.0,1.0,1.0,,,n durrani|a fraser|h schmid,n durrani|a fraser|h schmid
S13-2008,1.0,1.0,1.0,,,c wartena,c wartena
W03-2124,1.0,1.0,1.0,,,g levow,g levow
P12-2023,0.5,0.6666666666666666,0.5714285714285715,j boyd-graber|u,j boyd graber,v eidelman|j boyd graber|p resnik,v eidelman|j boyd-graber|u|p resnik
W97-1406,1.0,1.0,1.0,,,m streit,m streit
P06-2036,1.0,1.0,1.0,,,d gildea|g satta|h zhang,d gildea|g satta|h zhang
