id	Precision	Recall	Truth	Predicted
C96-2207		0.0	Lahcene Si Ameur|Jacques Rouault	
C80-1044		0.0	Jouko J Seppanen	
W01-1605		0.0	Lynn Carlson|Daniel Marcu|Mary Ellen Okurowski	
D10-1106		0.0	Stefan Schoenmackers|Jesse Davis|Oren Etzioni|Daniel S Weld	
W10-4204		0.0	Nina Dethlefs|Heriberto Cuayáhuitl	
W04-0407		0.0	Iñaki Alegria|Olatz Ansa|Xabier Artola|Nerea Ezeiza|Koldo Gojenola|Ruben Urizar	
W13-1502		0.0	Eduard Barbu|Maria Teresa Martín Valdivia|Luis Alfonso Ureña López	
W00-0505		0.0	Michael White|Claire Cardie|Chunghye Han|Nari Kim|Benoit Lavoie|Martha Palmer|Owen Rambow|Juntae Yoon	
J10-2007		0.0	Emiel Krahmer	
P13-1162		0.0	Marta Recasens|Cristian Danescu Niculescu Mizil|Dan Jurafsky	
C10-1148		0.0	Shiqi Zhao|Haifeng Wang|Ting Liu	
N07-1006		0.0	Ding Liu|Daniel Gildea	
W03-1311		0.0	Eneida A Mendonca|Janet Haas|Lyudmila Shagina|Elaine Larson|Carol Friedman	
W11-0119		0.0	Blake Stephen Howald|Graham Katz	
I08-7019		0.0	Viet Hoang Anh|Thu Dinh Thi Phuong|Thang Huynh Quyet	
I08-4026		0.0	Guanglu Sun|Chengjie Sun|Ke Sun|Wang XiaoLong	
W13-4011		0.0	Laurent Prévot|Brigitte Bigi|Roxane Bertrand	
S13-2015		0.0	Natsuda Laokulrat|Makoto Miwa|Yoshimasa Tsuruoka|Takashi Chikayama	
W06-1628		0.0	Brooke Cowan|Ivona Kucerova|Michael John Collins	
C88-1035		0.0	Klaus Jurgen Engelberg	
W09-1608		0.0	Sankar K|L Sobha	
W06-3303		0.0	Alona Fyshe|Duane Szafron	
W10-4151		0.0	Zhipeng Jiang|Yu Zhao|Yi Guan|Chao Li|Sheng Li	
W05-0626		0.0	Chi San Althon Lin|Tony C Smith	
W07-2036		0.0	Shiqi Zhao|Lin Zhao|Yu Zhang|Ting Liu|Sheng Li	
J81-3001		0.0	Willy Martin	
W98-0317		0.0	Yukiko I Nakano|Tsuneaki Kato	
N06-2025		0.0	Alessandro Moschitti	
N09-3015		0.0	Nicole Novielli|Carlo Strapparava	
W11-2106		0.0	Daniel Dahlmeier|Chang Liu|Hwee Tou Ng	
J10-3009		0.0	Deyi Xiong|Min Zhang|Aiti Aw|Haizhou Li	
N03-5008		0.0	Christopher D Manning|Dan Klein	
C10-2108		0.0	Ching Fen Pan|Shu Kai Hsieh	
W08-1909		0.0	Andreyeva Sasha	
W04-2501		0.0	Sanda M Harabagiu|Finley Lacatusu	
A83-1005		0.0	Giovanni Guida|Carlo Tasso	
W11-1513		0.0	Tze I Yang|Andrew Torget|Rada Mihalcea	
L08-1339		0.0	Hiroyuki Shinnou|Minoru Sasaki	
H90-1065		0.0	Hy Murveit|Mitchel Weintraub|Michael Cohen	
C04-1186		0.0	Kadri Hacioglu	
W12-3149		0.0	David Vilar	
P06-2097		0.0	Tomohide Shibata|Sadao Kurohashi	
P11-1126		0.0	Nan Duan|Mu Li|Ming Zhou	
J86-4003		0.0	David P Dailey	
W10-4223		0.0	Sander Wubben|Antal van den Bosch|Emiel Krahmer	
P01-1046		0.0	Mirella Lapata|Frank Keller|Scott McDonald	
N10-1097		0.0	Yi Chia Wang|Carolyn Penstein Rosé	
P05-2001		0.0	Xiaofei Lu	
W12-2407		0.0	Danielle L Mowery|Sumithra Velupillai|Wendy W Chapman	
P08-2033		0.0	Stephen Wan|Cécile L Paris	
W04-2410		0.0	Mark McLauchlan	
P12-1014		0.0	S R K Branavan|Nate Kushman|Tao Lei|Regina Barzilay	
L08-1568		0.0	Janne Bondi Johannessen|Torbjørn Nordgård|Lars Nygaard	
N09-2052		0.0	Yong Zhao|Xiaodong He	
W10-2204		0.0	Jeffrey Heinz|Cesar Koirala	
W13-2313		0.0	Anna Nedoluzhko	
E09-1058		0.0	Oliver Lemon|Ioannis Konstas	
P06-3010		0.0	Lucia Specia	
J12-2004		0.0	György Szarvas|Veronika Vincze|Richárd Farkas|György Móra|Iryna Gurevych	
W04-3004		0.0	Peter Pal Boda|Edward Filisko	
E03-1079		0.0	Paola Merlo	
W97-0307		0.0	Thorsten Brants|Wojciech Skut|Brigitte Krenn	
W06-2809		0.0	Antonio Toral|Rafael Muñoz	
H01-1068		0.0	Kathleen Stibler|James Denny	
N09-1039		0.0	William Schuler	
P10-1084		0.0	Asli Celikyilmaz|Dilek Hakkani Tür	
D11-1018		0.0	John DeNero|Jakob Uszkoreit	
W11-0609		0.0	Cristian Danescu Niculescu Mizil|Lillian Lee	
J04-3004		0.0	Steven Abney	
H93-1057		0.0	Susan Chipman	
P05-1049		0.0	Zhengyu Niu|Ji Donghong|Chew Lim Tan	
P06-2042		0.0	Ryoji Hamabe|Kiyotaka Uchimoto|Tatsuya Kawahara|Hitoshi Isahara	
J88-3003		0.0	Sandra Carberry	
W96-0411		0.0	Stephan Busemann	
P06-1048		0.0	James Clarke|Mirella Lapata	
P08-2014		0.0	Dan Goldwasser|Dan Roth	
W03-2116		0.0	Kazunari Ito|Hiroaki Saito	
X98-1026		0.0	Eduard Hovy|Chin Yew Lin	
P07-1025		0.0	Andrew S Gordon|Reid Swanson	
J79-1016		0.0	William M Fisher|A Maynard Engebretson	
N13-1131		0.0	Ben King|Steven Abney	
W07-1310		0.0	Hans Goebl	
W00-1220		0.0	Xiaodan Zhu|Chunfa Yuan|Kim Fai Wong|Wenjie Li	
Q13-1015		0.0	Mike Lewis|Mark Steedman	
W98-0718		0.0	Hongyan Jing	
W07-1208		0.0	António H Branco|Francisco Costa	
C82-2067		0.0	F Studnioki|B Polanowska|E Stabrawa|J M Fall|A Zachwa	
W10-4219		0.0	Dana Dannells	
P13-1156		0.0	ThuyLinh Nguyen|Stephan Vogel	
J10-1004		0.0	Deniz Yuret|Mehmet Ali Yatbaz	
P09-2028		0.0	Michael Wayne Goodman|Francis Bond	
P05-1001		0.0	Rie Kubota Ando|Tong Zhang	
W10-3103		0.0	Sumithra Velupillai	
N04-4006		0.0	Michiel Bacchiani|Brian Roark|Murat Saraçlar	
J11-1007		0.0	Ryan McDonald|Joakim Nivre	
D09-1034		0.0	Brian Roark|Asaf Bachrach|Carlos Cardenas|Christophe Pallier	
W08-0211		0.0	Dragomir R Radev|Lori S Levin|Thomas E Payne	
E03-1001		0.0	Douglas W Oard	
P12-1093		0.0	Mark Johnson|Katherine Demuth|Michael Frank	
J79-1056		0.0	Yorick Wilks	
C02-2028		0.0	Yan Zhang|Bo Xu|Chengqing Zong	
C86-1010		0.0	James Kilbury	
N10-1017		0.0	Stanley Kok|Chris Brockett	
W13-3306		0.0	Thomas Meyer|Lucie Poláková	
T78-1002		0.0	Roger C Schank	
W11-2202		0.0	Jacob Eisenstein|Tae Yano|William W Cohen|Noah A Smith|Eric P Xing	
P09-1028		0.0	Tao Li|Yi Zhang|Vikas Sindhwani	
L08-1088		0.0	Veselin Stoyanov|Claire Cardie	
I05-6005		0.0	Hiromi Itoh Ozaku|Akinori Abe|Noriaki Kuwahara|Futoshi Naya|Kiyoshi Kogure|Kaoru Sagara	
P13-2071		0.0	Nadir Durrani|Alexander Fraser|Helmut Schmid|Hieu Hoang|Philipp Koehn	
P11-1123		0.0	Xiaoqiang Luo|Bing Zhao	
S12-1001		0.0	Carina Silberer|Anette Frank	
I08-1057		0.0	Chen Ming Hung	
W98-1422		0.0	Tilman Becker	
W10-4338		0.0	Meritxell González|Silvia Quarteroni|Giuseppe Riccardi|Sebastian Varges	
P96-1055		0.0	Eduardo de Paiva Alves	
C69-6211		0.0	Thomas R Hofmann|Brian Harris	
W12-1905		0.0	Dirk Hovy|Eduard Hovy	
E03-1031		0.0	Anssi Yli Jyra	
W06-1809		0.0	Silvia Quarteroni|Suresh Manandhar	
H92-1098		0.0	Ralph M Weischedel	
P08-1038		0.0	Frederick M Hoyt|Jason Baldridge	
C00-1084		0.0	Shiho Nobesawa|Hiroaki Saito|Masakazu Nakanishi	
C94-2183		0.0	Sadao Kurohashi|Makoto Nagao	
P92-1034		0.0	Ehud Reiter|Chris S Mellish	
P97-1015		0.0	Martin Volk	
P13-4028		0.0	Vasile Rus|Mihai Lintean|Rajendra Banjade|Nobal Niraula|Dan Stefanescu	
I08-2121		0.0	Kenji Tateishi|Dai Kusui	
H91-1002		0.0	Mark Y Liberman|Patti J Price	
W99-0411		0.0	Jill Burstein|Martin Chodorow	
S13-1017		0.0	Zhu Tiantian|Man Lan	
W06-1409		0.0	Ivandré Paraboni|Judith Masthoff|Kees van Deemter	
N01-1020		0.0	Gideon S Mann|David Yarowsky	
N10-1112		0.0	Kevin Gimpel|Noah A Smith	
W11-1603		0.0	Stefan Bott|Horacio Saggion	
I05-3001		0.0	Chengjie Sun|Changning Huang|Wang XiaoLong|Mu Li	
I08-1009		0.0	Harshit Surana|Anil Kumar Singh	
P11-2023		0.0	André Bittar|Pascal Amsili|Pascal Denis|Laurence Danlos	
E87-1042		0.0	Alexander Nakhimovsky	
P87-1007		0.0	Nelson Correa	
N09-3005		0.0	Dmitriy Dligach|Martha Palmer	
I05-1064		0.0	Kyungsun Kim|Youngjoong Ko|Jungyun Seo	
C10-1033		0.0	Jinhua Du|Andy Way	
P13-2017		0.0	Ryan McDonald|Joakim Nivre|Yvonne Quirmbach Brundage|Yoav Goldberg|Dipanjan Das|Kuzman Ganchev|Keith Hall|Slav Petrov|Hao Zhang|Oscar Täckström|Claudia Bedini|Núria Bertomeu Castelló|Jungmee Lee	
W02-1106		0.0	Chu Ren Huang|I Ju E Tseng|Dylan B S Tsai	
D09-1089		0.0	Dmitry Davidov|Ari Rappoport	
H94-1082		0.0	Richard M Stern	
P00-1024		0.0	Pamela W Jordan|Marilyn A Walker	
I08-1046		0.0	Yong Wai Keong Stanley|Jian Su	
C96-2162		0.0	Akira Utsumi	
C04-1074		0.0	Michael Schiehlen	
W00-1428		0.0	Hongyan Jing|Yael Dahan Netzer|Michael Elhadad|Kathleen R McKeown	
J94-1001		0.0	Mark Johnson	
P98-2179		0.0	Chris Reed|Derek P Long	
C90-2064		0.0	Harald Trost	
W02-0707		0.0	Koji Murakami|Makoto Hiroshige|Kenji Araki|Koji Tochinai	
W10-3807		0.0	Chi kiu Lo|Dekai Wu	
W10-2608		0.0	Daumé|Hal III|Abhishek Kumar|Avishek Saha	
P10-1068		0.0	Christian Chiarcos	
D10-1026		0.0	David Guthrie|Mark Hepple	
W00-1327		0.0	Anna Korhonen	
A94-1039		0.0	Tetsuo Araki|Satoru Ikehara|Nobuyuki Tsukahara|Yasunori Komatsu	
S10-1010		0.0	Marc Verhagen|Roser Sauri|Tommaso Caselli|James Pustejovsky	
P11-1137		0.0	Jacob Eisenstein|Noah A Smith|Eric P Xing	
J13-3007		0.0	Paola Velardi|Stefano Faralli|Roberto Navigli	
P11-2064		0.0	Saif Mohammad	
W01-0514		0.0	Freddy Y Y Choi|Peter Wiemer Hastings|Johanna D Moore	
M92-1018		0.0	Chinatsu Aone|Douglas McKee|Sandy Shinn|Hatte R Blejer	
W05-0308		0.0	Theresa Wilson|Janyce Wiebe	
W09-3013		0.0	Marketa Lopatkova|Natalia Klyueva|Petr Homola	
J07-2004		0.0	Ivandré Paraboni|Kees van Deemter|Judith Masthoff	
W97-1404		0.0	Dan Loehr	
W04-0602		0.0	Peter Wittenburg|Daan Broeder|Paul Buitelaar	
C94-1056		0.0	Kenji Ono|Kazuo Sumita|Seiji Miike	
W08-1604		0.0	Raffaella Bernardi|Manuel Kirschner	
W11-0817		0.0	Veronika Vincze|István Nagy|Gábor Berend	
C92-4216		0.0	Antonietta Alonge	
W97-0315		0.0	Paul Thompson|Christopher C Dozier	
W10-0216		0.0	Shilpa Arora|Elijah Mayfield|Carolyn Penstein Rosé|Eric H Nyberg	
P97-1037		0.0	Christoph Tillmann|Stephan Vogel|Hermann Ney|Alex Zubiaga	
D10-1099		0.0	Limin Yao|Sebastian Riedel|Andrew McCallum	
P79-1025		0.0	Ralph Grishman	
J01-4007		0.0	Rodger Kibble	
J96-2002		0.0	Roger Evans|Gerald Gazdar	
P08-2055		0.0	Feng Lin|Fuliang Weng	
M91-1034		0.0	Jitender S Deogun|Vijay V Raghavan	
P08-1095		0.0	Micha Elsner|Eugene Charniak	
D09-1114		0.0	Nan Duan|Mu Li|Tong Xiao|Ming Zhou	
M95-1008		0.0	Arkady Borkovsky	
J99-3003		0.0	Jennifer Chu Carroll|Bob Carpenter	
J07-3004		0.0	Julia Hockenmaier|Mark Steedman	
W09-0206		0.0	Fridolin Wild|Bernhard Hoisl|Gaston G Burek	
P13-2152		0.0	Stefan L Frank|Leun J Otten|Giulia Galli|Gabriella Vigliocco	
P12-1033		0.0	Ashish Vaswani|Liang Huang|David Chiang	
L08-1349		0.0	Bolette Sandford Pedersen|Anna Braasch|Lina Henriksen|Sussi Olsen|Claus Povlsen	
W98-0205		0.0	Dave Himmel	
N06-1016		0.0	Jinying Chen|Andrew Schein|Lyle H Ungar|Martha Palmer	
C04-1032		0.0	Evgeny Matusov|Richard Zens|Hermann Ney	
D08-1022		0.0	Haitao Mi|Liang Huang	
P13-1149		0.0	Angeliki Lazaridou|Marco Marelli|Roberto Zamparelli|Marco Baroni	
W04-0811		0.0	Benjamin Snyder|Martha Palmer	
P13-2035		0.0	Naresh Kumar Elluru|Anandaswarup Vadapalli|Raghavendra Elluru|Hema Murthy|Kishore Prahallad	
W00-0728		0.0	Christer Johansson	
E09-2013		0.0	Eleni Miltsakaki	
D08-1061		0.0	Partha Pratim Talukdar|Joseph Reisinger|Pa scedil|Marius ca|Deepak Ravichandran|Rahul Bhagat|Fernando Pereira	
W12-1612		0.0	Christopher M Mitchell|Kristy Elizabeth Boyer|James C Lester	
W04-0838		0.0	Rada Mihalcea|Ehsanul Faruque	
W10-2317		0.0	Martin Fagerlund|Magnus Merkel|Lars Eldén|Lars Ahrenberg	
W13-3003		0.0	Martin Berglund|Henrik Björklund|Frank Drewes	
W06-1503		0.0	Alexandra Kinyon|Owen Rambow|Tatjana Scheffler|SinWon Yoon|Aravind K Joshi	
W06-1641		0.0	Koji Eguchi|Victor Lavrenko	
C73-1021		0.0	John Hewson	
W06-0801	1.0	1.0	Ayu Purwarianti|Masatoshi Tsuchiya|Seiichi Nakagawa	Ayu Purwarianti|Masatoshi Tsuchiya|Seiichi Nakagawa
J10-4012		0.0	Mary Ellen Foster	
W08-0501		0.0	Terry Heinze|Marc Light	
C86-1068		0.0	Abdelmajid Ben Hamadou	
E93-1041		0.0	Geoffrey Simmons	
W06-3314		0.0	Sabine Bergler|Jonathan Schuman|Julien Dubuc|Alexandr Lebedev	
I08-3007		0.0	Michael Maxwell|Anne David	
W05-0637		0.0	Erik F Tjong Kim Sang|Sander Canisius|Antal van den Bosch|Toine Bogers	
H89-2006		0.0	David G Stallard	
C94-2192		0.0	Jun ichi Fukumoto|Jun ichi Tsujii	
W99-0606		0.0	Steven Abney|Robert E Schapire|Yoram Singer	
P11-4010		0.0	Sara Stymne	
J93-1005		0.0	Donald Hindle|Mats Rooth	
C80-1004		0.0	Taisuke Sato	
L08-1489		0.0	Nadine Perera|Michael Pitz|Manfred Pinkal	
H05-1077		0.0	Sabine Schulte Im Walde|Alissa Melinger	
H94-1014		0.0	Rukmini Iyer|Mari Ostendorf|J Robin Rohlicek	
P07-1124		0.0	Ann Devitt|Khurshid Ahmad	
W11-0201		0.0	Philippe Thomas|Stefan Pietschmann|Illés Solt|Domonkos Tikk|Ulf Leser	
D12-1036		0.0	Jianxing Yu|Zheng Jun Zha|Tat Seng Chua	
J01-3001		0.0	Mark Stevenson|Yorick Wilks	
H94-1114		0.0	Kate Hunicke Smith|Jared Bernstein	
W10-3106		0.0	Julien Desclés|Olfa Makkaoui|Taouise Hacène	
T87-1042		0.0	Douglas E Appelt	
Q13-1026		0.0	Minh Thang Luong|Michael C Frank|Mark Johnson	
X93-1003		0.0	Beth M Sundheim	
H89-1049		0.0	Catherine N Ball	
W03-0903		0.0	Iryna Gurevych|Robert Porzel|Elena Slinko|Norbert Pfleger|Jan Alexandersson|Stefan Merten	
A92-1024		0.0	Peggy M Andersen|Philip J Hayes|Steven P Weinstein|Alison K Huettner|Linda M Schmandt|Irene B Nirenburg	
P98-2146		0.0	Chadia Moghrabi	
P11-1059		0.0	Eduardo Blanco|Dan Moldovan	
P10-2026		0.0	Zhiyang Wang|Yajuan Lü|Qun Liu|Young Sook Hwang	
P02-1030		0.0	James R Curran|Marc Moens	
P11-1081		0.0	Ryu Iida|Massimo Poesio	
E87-1004		0.0	Peter Lau|Sergei Perschke	
C80-1037		0.0	Yuzuru Hiraga|Yoshihiko Ono|Hisao Yamada	
P13-3025		0.0	Rudolf Rosa|David Mareček|Aleš Tamchyna	
C04-1083		0.0	Eric Crestan|Claude De Loupy	
H92-1043		0.0	Ellen Riloff|Wendy G Lehnert	
H91-1029		0.0	Judith Spitz	
A83-1031		0.0	Alan W Biermann|R Rodman|Bruce W Ballard|T Betancourt|G Bilbro|H Deas|Linda Fineman|Pamela K Fink|Gilbert K Krulee|D Gregory|F Heidlage	
P08-1002		0.0	Shane Bergsma|Dekang Lin|Randy Goebel	
P07-1014		0.0	Animesh Mukherjee|Monojit Choudhury|Anupam Basu|Niloy Ganguly	
X98-1015		0.0	Chikashi Nobata|Satoshi Sekine|Roman Yangarber	
P06-1142		0.0	Jin Shea Kuo|Haizhou Li|Ying Kuei Yang	
D08-1037		0.0	Dan Goldwasser|Dan Roth	
L08-1328		0.0	Yannick Versley|Simone Paolo Ponzetto|Massimo Poesio|Vladimir Eidelman|Alan Jern|Jason R Smith|Xiaofeng Yang|Alessandro Moschitti	
W06-1312		0.0	Simone Teufel|Advaith Siddharthan|Dan Tidhar	
W11-2163		0.0	Daniel Zeman	
W06-0303	1.0	1.0	Atsushi Fujii|Tetsuya Ishikawa	Atsushi Fujii|Tetsuya Ishikawa
P09-1112		0.0	Laura Kallmeyer|Giorgio Satta	
X96-1025		0.0	David Oppenheimer	
P07-2030		0.0	Ryuichiro Higashinaka|Kohji Dohsaka|Hideki Isozaki	
E85-1027		0.0	David D McDonald|James Pustejovsky	
W04-0859		0.0	Sonia Vázquez|Rafael Romero|Armando Suárez|Andrés Montoyo|Iulia Nica|M Antònia Martí	
W04-2806		0.0	Eva Mok|John Bryant|Jerome A Feldman	
W02-1408		0.0	Goran Nenadić|Spasi cacute|Irena|Sophia Ananiadou	
E99-1025		0.0	John Chen|Srinivas Bangalore	
L08-1099		0.0	Núria Bel|Sergio Espeja|Montserrat Marimon	
C82-2052		0.0	F Oppacher	
W06-3918		0.0	Paul Piwek	
W98-1433		0.0	Mariët Theune|Esther Klabbers	
C00-1047		0.0	Toru Hisamitsu|Yoshiki Niwa|Jun ichi Tsujii	
E83-1013		0.0	Xiuming Huang	
W08-1106		0.0	Giuseppe Carenini|Jackie Chi Kit Cheung	
J07-4002		0.0	Michaela Atterer	
E09-1005		0.0	Eneko Agirre|Aitor Soroa	
L08-1231		0.0	Paul Thompson|Philip Cotter|John McNaught|Sophia Ananiadou|Simonetta Montemagni|Andrea Trabucco|Giulia Venturi	
W06-0110	1.0	1.0	Lishuang Li|Tingting Mao|Degen Huang|Yuansheng Yang	Lishuang Li|Tingting Mao|Degen Huang|Yuansheng Yang
E95-1003		0.0	Andy Lauriston	
N10-4001		0.0	Jimmy Lin|Chris Dyer	
A83-1002		0.0	Marjorie Templeton|John D Burger	
C08-1140		0.0	Deyu Zhou|Yulan He	
W10-4359		0.0	Manuel Kirschner|Raffaella Bernardi	
I05-1056		0.0	Changbeom Lee|HyukRo Park|Cheolyoung Ock	
C67-1010		0.0	Steven I Laszlo	
L08-1279		0.0	Peter G Anick|Vijay Murthi|Shaji Sebastian	
W07-2104		0.0	Krisztian Balog|Leif Azzopardi|Maarten de Rijke	
A00-1025		0.0	Claire Cardie|Vincent Ng|David R Pierce|Chris Buckley	
W99-0303		0.0	Jean Francois Delannoy	
C94-2166		0.0	Dirk Speelman|Geert Adriaens	
N06-2020		0.0	Esther Levin|Mehrbod Sharifi|Jerry Ball	
H94-1003		0.0	Catherine Macleod|Ralph Grishman|Adam Meyers	
W11-2126		0.0	Philip Williams|Philipp Koehn	
N12-1084		0.0	Jun Ming Xu|Kwang Sung Jun|Xiaojin Zhu|Amy Bellmore	
W00-0902		0.0	Tony Berber Sardinha	
D12-1085		0.0	Bernd Bohnet|Anders Björkelund|Jonas Kuhn|Wolfgang Seeker|Sina Zarriess	
W12-2206		0.0	Sara Tonelli|Ke Tran Manh|Emanuele Pianta	
P11-1099		0.0	Vanessa Wei Feng|Graeme Hirst	
X96-1010		0.0	Steven J Maiorano	
E09-1067		0.0	Animesh Mukherjee|Monojit Choudhury|Ravi Kannan	
W06-1111		0.0	John Nerbonne|Wybo Wiersma	
P03-2037		0.0	Masatoshi Tsuchiya|Satoshi Sato	
W06-2710		0.0	Jonathan Kilgour|Jean Carletta	
S13-2071		0.0	Øyvind Selmer|Mikael Brevik|Björn Gambäck|Lars Bungum	
C96-2146		0.0	Masahiro Oku	
C10-1044		0.0	Ryan Georgi|Fei Xia|William H Lewis	
C73-1015		0.0	A S Libeman	
P06-2115		0.0	Andi Wu|Kirk Lowery	
C86-1057		0.0	Fujio Nishida|Shinobu Takamatsu|Tadaaki Tani|Hiroji Kusaka	
L08-1315		0.0	Jalal Maleki|Lars Ahrenberg	
E85-1034		0.0	Timothy J Gillott	
S12-1044		0.0	James Paul White	
W01-0907		0.0	Widad Mustafa El Hadi|Ismail Timimi|Annette Beguin|Marcilio De Brito	
W09-1315		0.0	Esra Erdem|Reyyan Yeniterzi	
W12-0504		0.0	Muhammad Usman Ghani Khan|Yoshihiko Gotoh	
P93-1029		0.0	Kent Wittenburg	
C90-3082		0.0	Dieter Kohl|Agnes Plainfosse|Claire Gardent	
W00-1439		0.0	Nomi Erteschik Shir|T R Rapoport	
H86-1009		0.0	Ralph Grishman|Tomasz Ksiezyk|Ngo Thanh Nhan	
W04-2417		0.0	Derrick Higgins	
D10-1037		0.0	Christina Sauper|Aria Haghighi|Regina Barzilay	
W00-1210		0.0	Yimin Zhang|Joe F Zhou	
W05-1007		0.0	Rebecca Green|Bonnie Jean Dorr	
W10-0607		0.0	Daniel Germann|Aline Villavicencio|Maity Siqueira	
L08-1112		0.0	Masaki Itagaki|Takako Aikawa	
E12-1032		0.0	Vanessa Wei Feng|Graeme Hirst	
W10-1757		0.0	Kevin Duh|Katsuhito Sudoh|Hajime Tsukada|Hideki Isozaki|Masaaki Nagata	
W06-3606		0.0	Aron Culotta|Andrew McCallum	
T78-1009		0.0	David D McDonald	
D12-1006		0.0	Ahmed Hassan|Amjad Abu Jbara|Dragomir Radev	
C92-1009		0.0	Genichiro Kikui	
D07-1115		0.0	Nobuhiro Kaji|Masaru Kitsuregawa	
J79-1027		0.0	Peter Reimold	
W00-0405		0.0	Jade Goldstein Stewart|Vibhu O Mittal|Jaime G Carbonnell|Mark Kantrowitz	
W03-0424		0.0	James R Curran|Stephen Clark	
W96-0414		0.0	Farid Cerbah	
D12-1056		0.0	Hisami Suzuki|Jianfeng Gao	
D13-1176		0.0	Nal Kalchbrenner|Phil Blunsom	
C04-1043		0.0	Maarika Traat|Johan Bos	
N13-1071		0.0	Marta Recasens|Marie Catherine de Marneffe|Christopher Potts	
P13-2028		0.0	Jose G Moreno|Gaël Dias|Guillaume Cleuziou	
E12-1071		0.0	Jackie Chi Kit Cheung|Gerald Penn	
E99-1051		0.0	José Relaño Gil|Daniel Tapias|Maria C Gancedo|Marcela Charfuelan|Luis A Hernández Gomez	
C10-2170		0.0	Renxian Zhang|Wenjie Li|Qin Lu	
L08-1382		0.0	Diana McCarthy	
N07-1065		0.0	Christopher Pinchak|Shane Bergsma	
P13-2124		0.0	Yu Sawai|Mamoru Komachi|Yuji Matsumoto	
W02-1112		0.0	Josef Meyer|Robert Dale	
E95-1008		0.0	Moonjoo Kim|Young S Han|Key Sun Choi	
P00-1034		0.0	Sang Zoo Lee|Jun ichi Tsujii|Hae Chang Rim	
N07-2015		0.0	Saša Hasan|Richard Zens|Hermann Ney	
J08-3004		0.0	Jonathan Graehl|Kevin Knight|Jonathan May	
P06-2075		0.0	Shachar Mirkin|Ido Dagan|Maayan Zhitomirsky Geffet	
D10-1118		0.0	Samuel Brody	
W09-1107		0.0	Michael Bloodgood|K Vijay Shanker	
W09-0408		0.0	Kenneth Heafield|Greg Hanneman|Alon Lavie	
C80-1055		0.0	Joachim H Laubsch|Dietmar F Roesner	
E89-1028		0.0	Jan Tore Lonning	
H92-1069		0.0	Jean Luc Gauvain|Lori F Lamel	
W98-1232		0.0	Erika F De Lima	
N10-1033		0.0	Chris Dyer	
J80-1003		0.0	Michael C McCord	
C88-2136		0.0	Takenobu Tokunaga|Makoto Iwayama|Hozumi Tanaka|Kamiwaki Tadashi	
J08-1004		0.0	Rada Mihalcea	
C88-2141		0.0	Jun ichi Tsujii|Yukiyoshi Muto|Yuuji Ikeda|Makoto Nagao	
A94-1013		0.0	David D Palmer|Marti A Hearst	
P01-1029		0.0	Kim Gerdes|Sylvain Kahane	
C08-3003		0.0	Bruno Guillaume|Joseph Le Roux|Jonathan Marchand|Guy Perrier|Karën Fort|Jennifer Planul	
X93-1023		0.0	Ellen Riloff|Wendy G Lehnert	
E03-1057		0.0	Ivana Kruijff Korbayova|Stina Ericsson|Kepa Joseba Rodriguez|Elena Karagjosova	
P03-1017		0.0	Sebastian Padó|Mirella Lapata	
L08-1301		0.0	Eiko Yamamoto|Hitoshi Isahara|Akira Terada|Yasunori Abe	
W08-0911		0.0	Eleni Miltsakaki|Audrey Troutt	
W08-0806		0.0	Sonya Nikolova|Xiaojuan Ma	
L08-1063		0.0	Paulo C F de Oliveira|Edson Wilson Torrens|Alexandre Cidral|Sidney Schossland|Evandro Bittencourt	
W08-0606		0.0	György Szarvas|Veronika Vincze|Richárd Farkas|János Csirik	
W13-3404		0.0	Ivan Derzhanski	
C04-1114		0.0	Matthias Eck|Stephan Vogel|Alex Waibel	
I05-4005		0.0	Meng Chien Yang|D Victoria Rau	
X93-1014		0.0	Lynn Carlson|Boyan A Onyshkevych|Mary Ellen Okurowski	
I08-4004		0.0	Feiliang Ren|Jingbo Zhu	
H89-2074		0.0	Hy Murveit	
W07-1526		0.0	Cristina Bosco	
W09-0617		0.0	Niels Schütte	
W06-2410		0.0	Tamás Váradi	
L08-1377		0.0	Susan Robinson|David R Traum|Midhun Ittycheriah|Joe Henderer	
I08-2144		0.0	CLIA Consortium	
P00-1013		0.0	Nicholas Roy|Joelle Pineau|Sebastian Thrun	
W02-0304		0.0	Pierre Zweigenbaum|Natalia Grabar	
L08-1102		0.0	Udhyakumar Nallasamy|Alan W Black|Tanja Schultz|Robert E Frederking	
C94-2150		0.0	Rieks op den Akker|Hugo Ter Doest	
W10-4301		0.0	Gabriel Skantze|Anna Hjalmarsson	
I08-1019		0.0	Yasunari Miyabe|Hiroya Takamura|Manabu Okumura	
W11-0603		0.0	John Pate|Sharon Goldwater	
P07-1068		0.0	Vincent Ng	
E09-1045		0.0	Rubén Izquierdo|Armando Suárez|German Rigau	
W07-1032		0.0	W John Wilbur	
C80-1027		0.0	Bozena Henisz Thompson	
W07-2093		0.0	Thierry Poibeau	
P11-4011		0.0	Luciana Benotti|Alexandre Denis	
W12-3102		0.0	Chris Callison Burch|Philipp Koehn|Christof Monz|Matt Post|Radu Soricut|Lucia Specia	
P82-1033		0.0	Mitchell P Marcus	
D10-1123		0.0	Thomas Lin|Mausam|Oren Etzioni	
W07-0736		0.0	Yang Ye|Ming Zhou|Chin Yew Lin	
